sample_id,source_id,has_band_A_spectrum,has_band_B_spectrum,sampling_strategy,sampling_depth_cm,geo_zone_macro,geo_zone_micro,geo_zone_meso,land_cover_type,biome,parent_rock_type,property_particle_coarse,property_particle_fine,property_organic_content,property_acidity_index,cation_Ca,cation_Mg,cation_Na,cation_exchange_capacity,latitude,longitude,spectral_band_A_PC_1,spectral_band_A_PC_2,spectral_band_A_PC_3,spectral_band_A_PC_4,spectral_band_A_PC_5,spectral_band_A_PC_6,spectral_band_A_PC_7,spectral_band_A_PC_8,spectral_band_A_PC_9,spectral_band_A_PC_10,spectral_band_A_PC_11,spectral_band_A_PC_12,spectral_band_A_PC_13,spectral_band_A_PC_14,spectral_band_A_PC_15,spectral_band_B_PC_1,spectral_band_B_PC_2,spectral_band_B_PC_3,spectral_band_B_PC_4,spectral_band_B_PC_5,spectral_band_B_PC_6,spectral_band_B_PC_7,spectral_band_B_PC_8,spectral_band_B_PC_9,spectral_band_B_PC_10,spectral_band_B_PC_11,spectral_band_B_PC_12,spectral_band_B_PC_13,spectral_band_B_PC_14,spectral_band_B_PC_15
train_00049,Source_02,YES,NO,Auger,0-20,N,Unknown,State_07,Unknown,Amazonia,Igneous Rock,1539.3790999999999,1413.7155,24.27045,14.137155,3.14159,3.14159,,129.119349,-15.533333,-47.95,0.09234123857080158,-1.7163654243595465,0.1611224318381582,0.9293392915430088,0.19559978111024803,0.07068720970258743,0.21486425226971628,-0.05399145200858241,-0.05222612840866684,-0.06483492085326188,-0.09258604275046566,-0.023080911702717772,-0.06802874293740716,-0.020077292423679182,0.02787256447137227,,,,,,,,,,,,,,,
train_00050,Source_06,YES,NO,Auger,0-20,SE,Loc_002,State_05,Areas of Ecological Tension,Cerrado,Igneous Rock,973.8928999999999,1193.8042,28.153722,,587.4773299999999,21.99113,,60.946845999999994,,,2.6694017348890804,1.5974540912120618,-1.4955488560996852,0.2613668423089277,-0.3111580841089399,-0.3699699578164103,-0.09055486218703798,0.07554375868037165,-0.012259638471089924,-0.03471104042393017,-0.012159386796308552,0.09763512862921914,-0.027235031399660936,-0.04099316809573348,0.04258219622009716,,,,,,,,,,,,,,,
train_00051,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,35.2568737,,,,,,,,-2.4769938275932932,0.28487212760603586,-0.06828687248264136,0.32223068587251136,-0.03979477249872508,-0.03269372196313701,0.010020646966513204,-0.0854290730272374,-0.03111557218805762,0.02134681090621619,-0.019160767476564408,-0.012460730809840804,-0.016466417243072653,-0.03234945448806151,0.014688611623255505,,,,,,,,,,,,,,,
train_00052,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2576.1038,354.99967,24.27045,,47.12385,18.849539999999998,,137.601642,,,0.7322008082181899,0.7124423361946374,0.06489357396521057,-0.07074893494133178,0.07072405117542421,-0.010880728721226142,0.1106812990273027,0.02808766103268689,-0.0029952294973453995,0.020668507476081024,0.046471951162195824,-0.0036577084232791916,0.014225773366256782,0.016250468106286997,0.02296997292464295,,,,,,,,,,,,,,,
train_00053,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,1256.636,512.07917,33.97863,,100.53088,37.699079999999995,,229.33606999999998,,,2.2548692207015875,1.03015339772914,-0.15355191458984463,0.10618689636849414,-0.0022828308685428345,-0.27818359453886626,0.002571999050704411,-0.01963865505166674,-0.009938176738908962,0.006272290941323508,-0.0009338165326656998,-0.0016353631014941776,0.06308196871799422,0.020657409792245774,-0.004037336298620812,,,,,,,,,,,,,,,
train_00054,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2073.4494,942.477,21.034390000000002,13.822996,34.55749,37.699079999999995,,112.154763,-27.07,-52.865833,-5.401644909093642,-0.1669946305443191,0.24543240493896665,-0.040945843033195505,0.02908535166748937,-0.023881527430731214,-0.0200385344780862,0.040415815373586586,-0.0075823382025599845,0.0246898053657877,0.006979239820461773,0.006965323832298186,-0.012673622509433706,0.0030787659200046586,-0.007450510783955404,,,,,,,,,,,,,,,
train_00055,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,2701.7673999999997,251.3272,24.27045,12.252201,3.14159,6.28318,,111.840604,-22.71307433,-47.57210665,-0.19871985780033163,1.390994533735704,-0.18332465037949525,-0.002354718991743483,0.07683613915414293,-0.022062888106887068,0.008118010701186524,0.1262700363240628,-0.01140527697871247,-0.062168457613506894,-0.0021472374340761927,-0.04779939664490747,0.009668578276585573,0.002615942447410463,-0.011814326280834652,,,,,,,,,,,,,,,
train_00056,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2481.8561,571.76938,16.180300000000003,,18.849539999999998,9.424769999999999,,110.583968,,,1.844784289551432,0.5717886350236904,0.447708570389735,-0.25550261536468377,0.3101398381989012,-0.10298152568018169,0.08061366972610605,0.00710824807636608,0.07725196528975933,0.005810835297347496,0.03840976819187218,0.03874180905127927,0.012344635991109397,0.057793734402420395,0.030584964109318966,,,,,,,,,,,,,,,
train_00057,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2450.4402,552.91984,19.41636,,56.54862,18.849539999999998,,149.539684,,,4.35389136382565,-0.42494283711971714,0.014223170905003218,0.02949053589917085,-0.029211459040855245,0.11193531703781238,0.3253406226730087,-0.08798345651194586,-0.03737186589510399,0.08952800452223825,-0.01788240125898332,-0.02742306977039572,-0.04629157238622882,0.01994564828385887,-0.0204081564005601,,,,,,,,,,,,,,,
train_00058,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Savannah,Cerrado,Igneous Rock,534.0703,2324.7765999999997,53.39499,15.079631999999998,128.80518999999998,21.99113,,306.305025,,,-8.394070536795715,-0.23327294753808542,0.15856534410774256,0.10339885772769603,-0.2241965249046145,0.13199776134814792,0.032225747926106545,0.12214775962917496,0.21661487031741342,0.19197200848506182,0.015304392645163848,-0.006533623395898238,0.06151849476210139,-0.021358865732647198,0.015578795997764563,,,,,,,,,,,,,,,
train_00059,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,1790.7062999999998,958.18495,42.068780000000004,,59.69021,18.849539999999998,,168.075065,,,-8.411902652196632,-0.22787192395297337,0.08289418257062385,0.10702347526635454,-0.05206365950218096,-0.008104981844717083,-0.08302464073817738,-0.014851869424964042,-0.016362373924269865,-0.020612655760756507,0.033658963431674925,0.015331593458634782,-0.0013360987071217663,0.0002875953427353808,-0.003952654008318357,,,,,,,,,,,,,,,
train_00060,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,1790.7062999999998,1021.01675,49.026309000000005,,152.36711499999998,49.322962999999994,,316.986431,,,-2.6688016699941604,0.007455639317768323,-0.1221601715142201,-0.028842662357907885,-0.07358449821449496,0.13122275243489578,-0.03294628443358385,0.17302603685891535,0.10237133542488351,0.02681821209015779,-0.09532123221501931,0.006491425694558692,-0.006474778702945523,0.024898973460021585,-0.01632478762989184,,,,,,,,,,,,,,,
train_00061,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,2356.1925,600.04369,19.41636,16.964586,65.97339,21.99113,,137.601642,-27.923056,-50.103333,-4.823822481075364,0.12529877307075624,-0.23377356110348252,0.17876016760710753,0.020625578068696082,0.03537708838215044,-0.06788894982101887,-0.08689452558800459,-0.00950796803718285,-0.03169742758478397,-0.012324130059166787,-0.035636925816935325,0.0017088588467858423,0.0013426035442309326,0.0053456752530753075,,,,,,,,,,,,,,,
train_00062,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,1225.2201,1303.75985,42.068780000000004,,106.81406,28.27431,,253.84047199999998,,,-2.0656344648141007,-0.18456762251850467,-0.30130019191413,0.17738329731968078,0.21788239337958895,-0.20436860608044186,0.11005457858495193,-0.07906708444146376,0.11408179233693769,0.0019347941874236934,-0.03877160616429938,0.03126929978267437,0.08508228401540352,0.03235518694617264,-0.004652763873063618,,,,,,,,,,,,,,,
train_00063,Source_05,YES,YES,Profile,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,942.477,2010.6176,61.48514,12.252201,72.25657,40.840669999999996,,344.31826399999994,,,-5.1351978840046835,0.10844678694572411,-0.016259078840712177,-0.05022226316816457,-0.0676159979791212,0.09431968997741638,0.0360343886011428,-0.009331622892056735,-0.014655443480792958,-0.033105293510786234,-0.019905294605449573,-0.002754629676688826,0.00387253851285917,-0.013445992938152894,0.0028763511597836317,-0.2056395682496546,0.029527170642470676,-0.003903241452585387,0.005304313396927798,0.013234608954473098,-0.001902537828129048,-0.018511481330019654,0.014206719347826847,0.01572899315919552,-0.013041935352961841,-0.006626857933911952,-0.004480766812745479,0.0014044924884158928,-0.003997673038860016,0.00022915463914970706
train_00064,Source_07,YES,NO,Auger,0-20,S,Loc_003,State_08,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,2767.74079,257.61037999999996,35.062710100000004,,112.154763,23.876084,,219.59714100000002,-27.077778,-53.003889,-5.7725421082744095,-0.1974546366197444,0.09419814098543432,0.00694236476592663,-0.259407714244145,-0.05376432659755426,-0.018581998997477884,-0.04456063442750929,-0.06306272244378032,0.011563873323678085,-0.02660904868078547,-0.029849510942538095,-0.0033188102306321134,-0.004580363870806222,-0.004765255385960135,,,,,,,,,,,,,,,
train_00065,Source_15,YES,NO,Auger,0-20,N,Loc_045,State_11,Unknown,Amazonia,Igneous Rock,2361.6902824999997,402.12352,36.6160189,,5.3407029999999995,2.513272,,175.614881,,,5.7100148916230165,11.941198667400231,-6.587329322481009,22.166556945259032,14.910890778862663,2.3310940898172543,20.918179486219415,12.137097615003546,18.246726703361695,-3.861371882636229,8.226349294455536,4.598841250827883,-9.658735625478784,9.27505091469917,-1.954415737302348,4.698561844852081,10.717047879413277,-4.1434323917574165,19.64977267853557,20.50694065980384,22.33869237693461,4.197897351219213,0.08265554736250635,-9.275470549873898,-0.4346820776544327,5.805956646845681,-1.3472105674680943,-0.4830761683697258,14.685967629817759,10.987778747519778
train_00066,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2500.70564,471.2385,31.066176,,32.986695,19.792016999999998,,146.083935,,,-1.6699642996253583,0.9938419576008469,-0.11506226633053822,-0.00855506666307948,0.10024610052074079,0.04026122487177369,0.053684038429935695,0.11499994212126123,0.03762755993840501,-0.07178626203169816,-0.027673673623653073,-0.02335667742779545,-0.016958242147122733,-0.0051071241309746775,-0.006109671379750876,,,,,,,,,,,,,,,
train_00067,Source_08,YES,NO,Auger,0-20,N,Unknown,State_09,Dense Ombrophylous Forest,Amazonia,Igneous Rock,1947.7857999999999,659.7339,44.981234,,49.951281,11.309724,,61.261005,,,9.605589513896204,-1.8871795379671574,0.3246959883190742,-0.06696345410176603,-0.18826538818616476,0.11409876353285217,0.1440900996851596,0.012555387348750007,-0.08738257349399992,0.02822222049159578,0.028818403652071715,-0.0706381748016411,-0.06596284457211295,-0.020873240789334686,-0.0531164596987311,,,,,,,,,,,,,,,
train_00068,Source_08,YES,NO,Auger,0-20,N,Unknown,State_09,Areas of Ecological Tension,Amazonia,Sedimentary Rock,565.4861999999999,1445.1314,66.33923,,18.221221999999997,5.026544,,23.247766,,,6.5488629552385635,-2.061312108831778,2.13136505846788,0.024182564184300624,-0.10839955049006401,0.05713505523642193,-0.019748374794165226,-0.15565811266771715,-0.1543410201506322,-0.09213181271898328,-0.08770518145981841,-0.009925297116223772,-0.03237898042794317,-0.015128923108631873,-0.009274929770594888,,,,,,,,,,,,,,,
train_00069,Source_09,YES,NO,Auger,0-20,SE,Unknown,State_01,Unknown,Unknown,Unknown,1319.4678,697.4329799999999,21.034390000000002,,254.46878999999998,43.98226,,378.875754,,,8.35119098250881,0.16006005752883298,0.532158237511269,0.5619591220591102,0.13822335318131523,-0.618768662488767,0.06793859498330958,-0.23838245680832643,0.18415211474990834,0.04473206068441024,-0.0016928932489253196,0.04153721283822306,0.032481159990830774,-0.0520646363427863,-0.047855826541967336,,,,,,,,,,,,,,,
train_00070,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2642.07719,408.4067,17.474724000000002,,53.40703,16.964586,,104.92910599999999,,,-1.8210598373423765,0.8499588944386965,0.19951142082434525,0.05828605029078982,0.10995724882321702,-0.012402672127443488,0.03527282956257348,0.019481468883320658,0.02381973082235401,-0.029760147227994947,0.03723800552866132,0.0037793562621058056,-0.02550893509561625,-0.008919718498945144,0.018517480478275918,,,,,,,,,,,,,,,
train_00071,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2846.2805399999997,241.90242999999998,19.254557000000002,,40.526511,28.902627999999996,,102.415834,,,3.218797916165943,0.7279236175818907,0.03132548540071784,0.0011356152069484154,0.059241497078465176,0.04639394185870253,0.08375507157720605,-0.03297687504802369,-0.050273149313564455,0.056975665016731035,-0.026731242958976727,-0.019396095741581396,-0.027032270354678888,-0.009252123789950785,0.004163185015478511,,,,,,,,,,,,,,,
train_00072,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2506.98882,414.68987999999996,12.297028,,18.849539999999998,19.792016999999998,,118.123784,,,7.177195693444771,0.15380622655433251,0.9706188528025498,-0.8090163389390683,0.39004058956335225,0.05282505816268841,0.1295629074318193,-0.010076649940184713,0.055464023367791875,0.039749672091256225,0.0025290289882481127,0.06661656660501565,0.007655114675387445,0.01641280411334516,-0.0005952310553430922,,,,,,,,,,,,,,,
train_00073,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2453.5817899999997,380.13239,10.031786,,14.451313999999998,10.053088,,72.570729,,,4.286977430166823,0.28698449627545736,0.42553379525218327,-0.3436252501035813,0.3441552488446788,0.023221469738828323,0.11355876055373819,-0.011097455292706846,0.0032736302692911523,0.04214021568158945,-0.016050798218950918,0.04172733684832447,0.0038499320021268112,0.01129297590609311,0.014810966544309639,,,,,,,,,,,,,,,
train_00074,Source_05,YES,YES,Profile,0-20,MW,Unknown,State_02,Savannah,Cerrado,Igneous Rock,565.4861999999999,2167.6971,61.48514,14.137155,62.8318,40.840669999999996,,288.083803,,,-7.192962258848117,-0.4520532194958943,0.43688601431741786,-0.10201460808900231,0.03387346285061804,-0.004996454900084512,0.013713403081145787,-0.050201215307497125,0.0067891569677442426,0.03314298995613447,0.022939238762909618,0.01694580987294624,-0.029926469974198483,0.013882504803360495,1.739563907429544e-05,-0.23042523597351924,0.08886923664467279,0.009407725894729803,-0.012858615472211427,0.04021718408112163,3.328828166087259e-05,-0.012490314459700037,0.014213476539643978,0.008746154005716442,-0.001060285923548922,0.0037048747684969943,-0.0030118132530694017,0.004905852217991658,-0.0018384836642420688,-0.003624188318322995
train_00075,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2503.84723,534.0703,28.477328000000004,,71.94241099999999,32.358377000000004,,133.831734,,,-2.5711877208381884,0.25602247152202035,0.11346863565125663,0.22294267051730796,0.018393389426030016,0.02178687779983544,0.09108126183685857,-0.027251105228157827,-0.01953430579792461,0.02108053515341395,-0.008170033489321809,-0.03398082802614936,-0.008823852905600288,-0.030239734358477967,-0.005079991597386182,,,,,,,,,,,,,,,
train_00076,Source_13,YES,NO,Auger,0-20,SE,Loc_004,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,879.6451999999999,1570.7949999999998,36.2276917,,50.26544,56.54862,,138.5127031,,,0.4674035512648103,-0.6491551606098869,0.844878207246733,-0.27102993227443295,0.2728300632616442,-0.08886904975585529,-0.035620699833036146,-0.10192990295927816,-0.024493969748136373,0.010197981084845252,-0.0039641045293896645,0.06704511244594193,0.018713202235488283,-0.0229291692736816,0.034532939893781554,,,,,,,,,,,,,,,
train_00077,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2488.13928,354.99967,23.137829000000004,,42.725623999999996,33.929172,,121.579533,,,3.891732869169598,0.17816325036560351,0.4456679056555033,-0.08179612696898994,-0.016770435763700537,-0.14406907976379996,-0.1751524113202271,0.055652449952464884,0.10432548088637539,0.14210413598405744,-0.07503732643033621,-0.0760325711112067,-0.008821833389595458,0.0035489714067912827,0.014211685838030029,,,,,,,,,,,,,,,
train_00078,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Sedimentary Rock,973.8928999999999,1979.2016999999998,11.32621,12.880518999999998,3.14159,3.14159,,103.986629,-26.192778,-49.265833,3.025973985520886,-3.6800439185196105,-0.19825380808061824,0.3336635700573889,0.5462557529913222,-0.3057577999216264,0.11496628103547281,0.08186464494694677,-0.13544734353842794,-0.0007125243390104491,0.1744473125623471,-0.09466236033487069,0.08846723738714621,-0.005018079970707288,0.035311758491167064,,,,,,,,,,,,,,,
train_00079,Source_06,YES,NO,Auger,0-20,SE,Loc_002,State_05,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,722.5657,1225.2201,51.77696,,19.477858,9.738929,,29.216787,,,3.2810648093695547,-0.6244004792825841,0.07832436275541094,-0.03229815061039812,0.2411225530337402,-0.18127873515697976,-0.4703401807105766,0.1762959633327237,-0.036860210676993806,0.05638226421297487,-0.09823183171410868,0.023648753395550066,-0.047043134573367736,-0.011429744343049114,0.01232453278973234,,,,,,,,,,,,,,,
train_00080,Source_07,YES,NO,Auger,0-20,S,Loc_005,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,314.159,1916.3699,97.9069953,,,,,,,,-5.189286844952388,-0.25140523501829487,-0.08159068504031577,-0.1549130266202189,-0.2612522790298492,0.054065357421685264,0.05115731242092076,-0.0318905336184029,-0.021136856986072542,0.00819454896972795,-0.0346994942152645,0.015693725185349363,-0.028709651789285456,0.010797841204154494,0.045556893314741456,,,,,,,,,,,,,,,
train_00081,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Igneous Rock,2387.6084,691.1498,38.83272,14.451313999999998,6.28318,3.14159,,289.654598,,,5.75217811535146,-2.9383087623679156,0.15142610363447911,0.5205332690070401,0.5438443790646249,-0.04586962512541258,0.11099038031872993,0.07468259079232097,-0.14214035364649572,-0.04950157785573679,0.034833834902853314,0.00248933158139851,0.09964620324568801,0.028463103807439938,0.06268423430204774,,,,,,,,,,,,,,,
train_00082,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,1853.5381,973.8928999999999,35.59666,15.70795,103.67246999999999,28.27431,,230.59270600000002,,,-2.9828274914910784,-0.0162171931389921,-0.14049206278952278,-0.05427497232055805,0.11113959294716493,-0.06156482705510228,-0.0353788336128521,0.04987875832332802,-0.036907989292550146,0.04731782335692376,-0.08126463403329579,-0.031784635006230515,0.0007393363319482588,0.042200779447172924,-0.008443334809757178,,,,,,,,,,,,,,,
train_00083,Source_24,YES,NO,Profile,0-20,SE,Loc_015,State_05,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,501.083605,546.63666,14.454401333333331,,,,,,-26.822778,-53.273889,7.870601747029854,-1.294720683222744,0.9189401767122631,-0.11071600556346708,-0.3668976336319288,-0.3234323635028357,-0.04911620895085047,-0.1319900646774383,-0.06235357395587007,-0.03450197788214774,-0.042178683273341594,-0.031215559926799422,-0.03344403213595802,0.029250795436990624,-0.04570248466145353,,,,,,,,,,,,,,,
